@relation 'SlashDot_Data-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,6,7,8,9,5-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1'

@attribute 'Adamic Adar' numeric
@attribute 'Association Strength' numeric
@attribute 'Common Neighbors' numeric
@attribute Jaccard numeric
@attribute 'Min Overlap' numeric
@attribute NMeasure numeric
@attribute 'Resource Allocation' numeric
@attribute 'Rooted PageRank' numeric
@attribute Labels {'Not Form',Form}

@data
1.314043,0.00012,5,0.002741,0.217391,0.003915,0.139156,0.014392,Form
0.217147,0.000219,1,0.005988,0.029412,0.01023,0.01,0.002028,Form
0.651016,0.000793,3,0.02,0.096774,0.033705,0.032806,0.00257,Form
0.471589,0.000297,2,0.006849,0.08,0.010469,0.02879,0.004423,Form
1.055602,0.000155,4,0.012085,0.033333,0.022975,0.121838,0.00239,Form
0.583065,0.000033,2,0.001088,0.058824,0.001566,0.082573,0.012879,Form
0.133353,0.003623,1,0.010638,0.333333,0.015364,0.000554,0.000598,Form
0.208878,0.000373,1,0.006536,0.05,0.010438,0.008333,0.003233,Form
0.19449,0.005556,1,0.035714,0.111111,0.064483,0.005848,0.001153,Form
0.360674,0.005291,1,0.015385,0.333333,0.022422,0.0625,0.015227,Form
0.444911,0.000462,2,0.013514,0.051282,0.024041,0.022504,0.00334,Form
0.216679,0.00641,1,0.02381,0.25,0.036073,0.009901,0.002904,Form
0.296974,0.000386,1,0.009901,0.020833,0.019574,0.034483,0.001541,Form
0.389871,0.000595,1,0.011628,0.034483,0.021809,0.076923,0.001805,Form
0.581835,0.000164,2,0.007435,0.035088,0.012772,0.064777,0.002887,Form
0.300102,0.000962,1,0.014085,0.05,0.025384,0.035714,0.001495,Form
0.15839,0.000687,1,0.012346,0.038462,0.022905,0.001812,0.001083,Form
0.262697,0.000494,1,0.00885,0.045455,0.01495,0.022222,0.002518,Form
0.288539,0.000092,1,0.004808,0.009615,0.009569,0.03125,0.001575,Form
0.193194,0.001082,1,0.015873,0.045455,0.029827,0.00565,0.001117,Form
0.209988,0.001572,1,0.009009,0.166667,0.01332,0.008547,0.006465,Form
0.181642,0.002653,1,0.02439,0.076923,0.044499,0.004065,0.001593,Form
0.515748,0.000794,2,0.017857,0.066667,0.03171,0.046046,0.001597,Form
0.133353,0.000309,1,0.00885,0.018519,0.01752,0.000554,0.000991,Form
0.191164,0.000414,1,0.005051,0.076923,0.007585,0.005348,0.002353,Form
0.19136,0.000736,1,0.009091,0.071429,0.01443,0.005376,0.001469,Form
1.544436,0.000473,6,0.027273,0.057692,0.05293,0.188818,0.002109,Form
0.190969,0.015385,1,0.058824,0.2,0.101535,0.005319,0.000524,Form
0.133353,0.000756,1,0.013333,0.037037,0.025278,0.000554,0.000596,Form
0.216679,0.004386,1,0.033333,0.083333,0.062932,0.009901,0.000761,Form
0.204484,0.000422,1,0.009524,0.03125,0.017541,0.007519,0.001178,Form
0.265873,0.000421,1,0.007519,0.047619,0.012304,0.023256,0.001756,Form
0.230908,0.012821,1,0.035714,0.333333,0.054034,0.013158,0.002412,Form
0.208159,0.000738,1,0.003636,0.2,0.005218,0.008197,0.003857,Form
0.328459,0.013889,1,0.038462,0.333333,0.058471,0.047619,0.004115,Form
0.303413,0.000501,1,0.007813,0.055556,0.012576,0.037037,0.002558,Form
0.201215,0.166667,1,0.25,0.5,0.392232,0.006944,0.002221,Form
0.15839,0.000639,1,0.011905,0.037037,0.022105,0.001812,0.001487,Form
0.657015,0.000795,3,0.022059,0.081081,0.039101,0.039828,0.001947,Form
0.258318,0.000322,1,0.008333,0.027027,0.015407,0.020833,0.002135,Form
1.157445,0.000479,4,0.016064,0.102564,0.026006,0.135714,0.004013,Form
0.133353,0.001783,1,0.020408,0.058824,0.038097,0.000554,0.000594,Form
0.223919,0.00053,1,0.011111,0.03125,0.02107,0.011494,0.001372,Form
0.732491,0.003333,2,0.029412,0.2,0.046499,0.153166,0.005721,Form
0.236994,0.000194,1,0.006623,0.019608,0.012499,0.014706,0.001492,Form
0.217147,0.001145,1,0.009524,0.111111,0.014517,0.01,0.003147,Form
0.883671,0.000948,3,0.021739,0.107143,0.036443,0.111111,0.002333,Form
0.239556,0.000142,1,0.004926,0.022727,0.008522,0.015385,0.002732,Form
0.216679,0.000169,1,0.006494,0.014493,0.012826,0.009901,0.001249,Form
0.187864,0.001961,1,0.020833,0.066667,0.038056,0.004878,0.000271,Form
0.559464,0.000807,2,0.020202,0.047619,0.039055,0.069036,0.001897,Form
0.352956,0.001953,1,0.021277,0.0625,0.039528,0.058824,0.002051,Form
0.345976,0.000446,1,0.010526,0.025,0.02055,0.055556,0.001437,Form
0.205443,0.000269,1,0.004878,0.05,0.00756,0.007692,0.002587,Form
0.133353,0.000364,1,0.009346,0.02439,0.018004,0.000554,0.000997,Form
0.542037,0.000764,2,0.01005,0.142857,0.015083,0.056878,0.003548,Form
0.247338,0.006173,1,0.03125,0.166667,0.051131,0.017544,0.004144,Form
0.190394,0.00005,1,0.000551,0.090909,0.000783,0.005236,0.020562,Form
0.254335,0.000284,1,0.003534,0.076923,0.005213,0.019608,0.004782,Form
0.583665,0.000204,3,0.011811,0.034884,0.022165,0.021355,0.001948,Form
0.236994,0.000181,1,0.006757,0.014085,0.013408,0.014706,0.001494,Form
0.199049,0.000614,1,0.0125,0.027027,0.0246,0.006579,0.000757,Form
0.213578,0.000043,1,0.00055,0.076923,0.000783,0.009259,0.01269,Form
0.672189,0.00026,3,0.014151,0.029412,0.027871,0.042721,0.001678,Form
1.696257,0.000055,6,0.008054,0.030151,0.014461,0.21342,0.005523,Form
0.133353,0.0125,1,0.058824,0.125,0.110432,0.000554,0.000243,Form
0.133353,0.005952,1,0.022222,0.25,0.03352,0.000554,0.000221,Form
0.232338,0.00013,1,0.005464,0.015625,0.010399,0.013514,0.001486,Form
0.205443,0.000165,1,0.00625,0.016667,0.012038,0.007692,0.001267,Form
0.210751,0.00013,1,0.005495,0.015385,0.010498,0.008696,0.001905,Form
3.4682,0.000074,14,0.00738,0.133333,0.010944,0.348145,0.007141,Form
0.333808,0.003509,1,0.030303,0.066667,0.058421,0.05,0.002238,Form
0.711111,0.000529,2,0.013245,0.064516,0.02247,0.137987,0.002264,Form
0.15839,0.000319,1,0.009009,0.018182,0.017854,0.001812,0.001057,Form
0.241363,0.000111,1,0.000552,0.2,0.000783,0.015873,0.020308,Form
0.218104,0.000622,1,0.006897,0.083333,0.010512,0.010204,0.002273,Form
0.133353,0.000618,1,0.012346,0.030303,0.023939,0.000554,0.000718,Form
0.310667,0.000641,1,0.007092,0.083333,0.010833,0.04,0.003962,Form
0.133353,0.004902,1,0.025641,0.166667,0.040962,0.000554,0.000604,Form
0.475714,0.000302,2,0.012422,0.025974,0.024503,0.0382,0.001589,Form
0.378599,0.000388,2,0.008439,0.083333,0.013074,0.017503,0.002578,Form
0.15839,0.000664,1,0.006803,0.090909,0.01029,0.001812,0.003177,Form
0.205443,0.000111,1,0.000552,0.2,0.000783,0.007692,0.024578,Form
1.23967,0.000664,5,0.026738,0.090909,0.047898,0.131958,0.002266,Form
0.408141,0.003306,2,0.016129,0.4,0.023355,0.01554,0.004689,Form
0.133353,0.001326,1,0.018519,0.038462,0.03631,0.000554,0.000504,Form
0.133353,0.006536,1,0.006536,1,0.009243,0.000554,0.002217,Form
0.910239,0.000046,1,0.00055,0.083333,0.000783,0.333333,0.035256,Form
0.375778,0.000855,2,0.020202,0.055556,0.038066,0.009967,0.001789,Form
0.73499,0.000652,3,0.015,0.115385,0.023715,0.066497,0.002938,Form
0.19879,0.000722,1,0.013514,0.030303,0.026477,0.006536,0.001457,Form
0.352956,0.009259,1,0.043478,0.166667,0.074536,0.058824,0.008552,Form
0.366906,0.002506,2,0.035088,0.095238,0.065146,0.010076,0.001027,Form
0.208878,0.000095,1,0.001754,0.052632,0.00256,0.008333,0.006484,Form
0.209243,0.000286,1,0.007752,0.026316,0.014208,0.008403,0.001648,Form
1.576048,0.00339,2,0.016529,0.4,0.023948,0.500554,0.015994,Form
0.288539,0.005102,1,0.037037,0.071429,0.071429,0.03125,0.002169,Form
0.208516,0.000264,1,0.004608,0.052632,0.007074,0.008264,0.001138,Form
0.178504,0.000493,1,0.011111,0.025641,0.021757,0.00369,0.001446,Form
0.133353,0.000408,1,0.005952,0.0625,0.009193,0.000554,0.001872,Form
8.510089,0.000097,21,0.011024,0.175,0.016408,2.00092,0.009968,Form
1.121094,0.0002,4,0.014184,0.032787,0.027675,0.167965,0.002256,Form
0.267546,0.002155,1,0.022727,0.0625,0.042698,0.02381,0.001141,Form
0.15839,0.006667,1,0.029412,0.2,0.046499,0.001812,0.00096,Form
0.190969,0.000668,1,0.009615,0.058824,0.015779,0.005319,0.00202,Form
0.196319,0.001825,1,0.007143,0.25,0.010318,0.006135,0.005462,Form
0.533152,0.000614,2,0.01626,0.054054,0.029629,0.048976,0.002189,Form
0.220624,0.000962,1,0.014085,0.05,0.025384,0.010753,0.001155,Form
0.411211,0.000219,2,0.006645,0.058824,0.010432,0.016242,0.003712,Form
0.210751,0.000631,1,0.0125,0.030303,0.024279,0.008696,0.001257,Form
0.291207,0.000726,1,0.008475,0.076923,0.013242,0.032258,0.003104,Form
0.214003,0.000248,1,0.007299,0.02381,0.013496,0.009346,0.001016,Form
0.525645,0.000356,2,0.013514,0.027027,0.026664,0.048148,0.001914,Form
0.544766,0.000177,2,0.006472,0.047619,0.010389,0.062092,0.004421,Form
0.211533,0.027778,1,0.052632,0.5,0.078087,0.00885,0.002899,Form
1.228741,0.000087,5,0.002728,0.15625,0.003915,0.089791,0.010227,Form
0.15839,0.002646,1,0.02,0.111111,0.032924,0.001812,0.000781,Form
0.212335,0.000168,1,0.006494,0.014085,0.012858,0.009009,0.001751,Form
0.223919,0.007299,1,0.007299,1,0.010322,0.011494,0.010448,Form
1.447141,0.000319,5,0.020325,0.042735,0.03975,0.172896,0.002827,Form
0.15839,0.000192,1,0.006329,0.021739,0.011592,0.001812,0.001417,Form
0.228862,0.00625,1,0.023256,0.25,0.03518,0.012658,0.001406,Form
0.186198,0.003571,1,0.030303,0.071429,0.057928,0.004651,0.000831,Form
0.460677,0.001318,2,0.022472,0.090909,0.039055,0.026121,0.001532,Form
0.242299,0.001949,1,0.022222,0.052632,0.042835,0.016129,0.0007,Form
1.519845,0.000232,5,0.017007,0.040984,0.032893,0.237447,0.002345,Form
0.256949,0.000186,1,0.004184,0.04,0.006534,0.020408,0.002736,Form
0.18494,0.002924,1,0.016129,0.166667,0.024674,0.004484,0.001737,Form
0.665838,0.000297,2,0.010256,0.045455,0.017766,0.129484,0.003115,Form
0.249543,0.000233,1,0.006667,0.026316,0.011862,0.018182,0.001999,Form
0.507705,0.00041,2,0.006969,0.111111,0.010414,0.04625,0.004779,Form
0.671885,0.000101,2,0.001102,0.181818,0.001566,0.102302,0.023225,Form
0.55003,0.007792,3,0.069767,0.272727,0.115642,0.014155,0.001347,Form
0.45512,0.000628,1,0.004854,0.125,0.007101,0.111111,0.006942,Form
0.244239,0.001263,1,0.017544,0.045455,0.03352,0.016667,0.001101,Form
0.378923,0.000585,1,0.011628,0.033333,0.021955,0.071429,0.001791,Form
0.553728,0.000469,2,0.014925,0.040816,0.028327,0.058442,0.002088,Form
0.89071,0.000296,3,0.014423,0.040541,0.027247,0.125568,0.002174,Form
0.212335,0.000055,1,0.000551,0.1,0.000783,0.009009,0.015735,Form
0.415339,0.000093,2,0.005747,0.025316,0.01002,0.02222,0.002466,Form
0.623794,0.000299,3,0.012658,0.055556,0.021905,0.024982,0.001868,Form
0.283578,0.0004,1,0.010101,0.02,0.02,0.029412,0.001238,Form
0.133353,0.007813,1,0.028571,0.25,0.043853,0.000554,0.00045,Form
0.187864,0.002101,1,0.021277,0.071429,0.038462,0.004878,0.000766,Form
0.286,0.000496,1,0.009346,0.041667,0.016188,0.030303,0.002581,Form
0.793253,0.001653,4,0.029197,0.2,0.046125,0.02683,0.00168,Form
0.345976,0.000523,1,0.009009,0.047619,0.015143,0.055556,0.002838,Form
0.351583,0.000506,2,0.014286,0.052632,0.025545,0.007461,0.001138,Form
0.563542,0.000092,2,0.001101,0.166667,0.001566,0.064126,0.02326,Form
0.345976,0.000282,1,0.008475,0.016949,0.016806,0.055556,0.001622,Form
0.205443,0.003333,1,0.029412,0.066667,0.056569,0.007692,0.00115,Form
0.133353,0.001289,1,0.009615,0.125,0.01453,0.000554,0.001298,Form
0.756446,0.000248,3,0.0131,0.037975,0.024639,0.062682,0.001736,Form
0.272958,0.000295,1,0.006757,0.035714,0.011387,0.025641,0.001694,Form
0.15839,0.007353,1,0.014493,0.5,0.020788,0.001812,0.002245,Form
0.15839,0.000294,1,0.006579,0.037037,0.010975,0.001812,0.001027,Form
0.15839,0.000537,1,0.011628,0.026316,0.022807,0.001812,0.001472,Form
0.269283,0.000658,1,0.010526,0.05,0.017995,0.02439,0.001284,Form
0.50617,0.000111,2,0.001103,0.2,0.001566,0.038462,0.015162,Form
0.133353,0.002703,1,0.021739,0.1,0.036898,0.000554,0.00033,Form
0.212335,0.000092,1,0.000552,0.166667,0.000783,0.009009,0.021525,Form
0.232338,0.000283,1,0.007407,0.028571,0.01323,0.013514,0.001163,Form
0.133353,0.0625,1,0.142857,0.25,0.25,0.000554,0.000142,Form
0.243257,0.00188,1,0.019608,0.071429,0.034922,0.016393,0.002061,Form
0.232338,0.000777,1,0.007874,0.090909,0.012034,0.013514,0.004375,Form
0.825485,0.000092,3,0.001647,0.166667,0.002349,0.092125,0.015382,Form
0.200112,0.000471,1,0.008264,0.047619,0.013709,0.006757,0.001296,Form
0.644988,0.000806,3,0.02521,0.04918,0.04918,0.045118,0.001196,Form
0.133353,0.001337,1,0.005263,0.25,0.007561,0.000554,0.00127,Form
0.15839,0.000864,1,0.009901,0.076923,0.015723,0.001812,0.001338,Form
0.240449,0.000514,1,0.005348,0.090909,0.007975,0.015625,0.006215,Form
0.202953,0.000365,1,0.009174,0.026316,0.017371,0.007246,0.000925,Form
0.133353,0.166667,1,0.25,0.5,0.392232,0.000554,0.000209,Form
0.19449,0.000327,1,0.00813,0.029412,0.0147,0.005848,0.001803,Form
0.133353,0.001221,1,0.016949,0.047619,0.031928,0.000554,0.000443,Form
0.233827,0.000258,1,0.006579,0.03125,0.011299,0.013889,0.001576,Form
0.133353,0.002646,1,0.02,0.111111,0.032924,0.000554,0.00063,Form
0.232338,0.000469,1,0.01087,0.02439,0.021357,0.013514,0.001383,Form
0.463839,0.000687,2,0.016,0.066667,0.027857,0.027258,0.0017,Form
0.221151,0.000389,1,0.007692,0.041667,0.012897,0.01087,0.003074,Form
0.513898,0.000232,1,0.003521,0.0625,0.005248,0.142857,0.011336,Form
0.188036,0.000205,1,0.007092,0.017241,0.013854,0.004902,0.00195,Form
0.232338,0.000182,1,0.006135,0.021277,0.011216,0.013514,0.001024,Form
0.39765,0.000323,2,0.012346,0.033898,0.023484,0.013377,0.001593,Form
0.229531,0.002404,1,0.022727,0.076923,0.040944,0.012821,0.002019,Form
0.632834,0.000325,3,0.015789,0.034483,0.030939,0.026373,0.001468,Form
0.133353,0.000202,1,0.007143,0.014925,0.014167,0.000554,0.000838,Form
0.296974,0.000747,1,0.004386,0.166667,0.006339,0.034483,0.005044,Form
0.291207,0.000657,1,0.007752,0.076923,0.012013,0.032258,0.003431,Form
0.318929,0.000693,1,0.00813,0.076923,0.012654,0.043478,0.003782,Form
0.210751,0.001504,1,0.018868,0.052632,0.035511,0.008696,0.001009,Form
0.133353,0.002083,1,0.021739,0.066667,0.040016,0.000554,0.000368,Form
0.209614,0.000069,1,0.000552,0.125,0.000783,0.008475,0.013878,Form
0.369141,0.001102,2,0.014925,0.133333,0.023198,0.010507,0.001663,Form
0.288539,0.000265,1,0.008197,0.016667,0.016255,0.03125,0.001162,Form
0.836821,0.000066,3,0.001641,0.12,0.002349,0.101554,0.01215,Form
0.220105,0.000335,1,0.004695,0.066667,0.007086,0.010638,0.001864,Form
0.212744,0.002825,1,0.005618,0.5,0.007989,0.009091,0.005376,Form
0.669806,0.000811,3,0.024793,0.06,0.047505,0.049761,0.001225,Form
0.20677,0.001361,1,0.018182,0.047619,0.034648,0.007937,0.001091,Form
0.230213,0.000124,1,0.004348,0.023256,0.007333,0.012987,0.002054,Form
0.688982,0.000138,3,0.001653,0.25,0.002349,0.059762,0.010422,Form
0.23783,0.001613,1,0.014085,0.1,0.022519,0.014925,0.00168,Form
0.405184,0.000318,2,0.011696,0.038462,0.021476,0.014902,0.00178,Form
0.417032,0.000355,1,0.008403,0.03125,0.015103,0.090909,0.002732,Form
0.133353,0.000175,1,0.006623,0.014706,0.013086,0.000554,0.000861,Form
0.133353,0.000146,1,0.004082,0.03125,0.006536,0.000554,0.001942,Form
0.181642,0.000295,1,0.006757,0.035714,0.011387,0.004065,0.001404,Form
0.417032,0.00177,1,0.008547,0.2,0.012503,0.090909,0.014029,Form
0.218593,0.000367,1,0.007874,0.037037,0.013527,0.010309,0.001615,Form
0.426532,0.000353,2,0.012739,0.037037,0.023955,0.019122,0.001471,Form
0.15839,0.000442,1,0.007576,0.05,0.012324,0.001812,0.001241,Form
1.200505,0.000231,6,0.01662,0.0625,0.029514,0.043843,0.002346,Form
0.258318,0.000517,1,0.009174,0.045455,0.015591,0.020833,0.001558,Form
0.776948,0.000406,3,0.015957,0.055556,0.028811,0.084878,0.002795,Form
1.923593,0.005128,2,0.042553,0.2,0.070251,0.625,0.015224,Form
0.323515,0.001812,1,0.001812,1,0.002562,0.045455,0.039073,Form
0.219593,0.000694,1,0.007634,0.083333,0.011727,0.010526,0.002356,Form
0.548261,0.000166,2,0.009174,0.019048,0.018163,0.078735,0.002017,Form
0.394602,0.001812,2,0.019608,0.166667,0.030486,0.013524,0.001559,Form
0.133353,0.001701,1,0.016667,0.083333,0.028033,0.000554,0.000529,Form
0.186359,0.000283,1,0.006667,0.034483,0.011278,0.004673,0.001792,Form
0.133353,0.000194,1,0.006803,0.017857,0.013131,0.000554,0.001305,Form
0.272958,0.000258,1,0.006579,0.03125,0.011299,0.025641,0.001581,Form
0.255622,0.001031,1,0.009434,0.1,0.014503,0.02,0.005668,Form
0.133353,0.011905,1,0.023256,0.5,0.033634,0.000554,0.000368,Form
0.314658,0.000446,1,0.007353,0.052632,0.011832,0.041667,0.00347,Form
0.247338,0.000142,1,0.005319,0.019608,0.009612,0.017544,0.002435,Form
0.860601,0.00026,4,0.016327,0.034783,0.032035,0.045195,0.002103,Form
0.742832,0.000305,4,0.014706,0.065574,0.025312,0.026599,0.001741,Form
0.221151,0.017857,1,0.017857,1,0.02525,0.01087,0.011294,Form
0.56696,0.000661,2,0.013889,0.08,0.022892,0.076331,0.002804,Form
0.213578,0.001543,1,0.015385,0.083333,0.025565,0.009259,0.001346,Form
0.19449,0.000519,1,0.011494,0.02439,0.022675,0.005848,0.000964,Form
0.537896,0.000286,2,0.011976,0.027778,0.023414,0.063308,0.002053,Form
0.241363,0.000727,1,0.013514,0.03125,0.026384,0.015873,0.000932,Form
0.468421,0.004348,2,0.04878,0.1,0.092798,0.027973,0.001726,Form
0.551267,0.00045,2,0.015152,0.033333,0.029689,0.056992,0.001628,Form
1.058214,0.000207,3,0.009375,0.055556,0.015463,0.221504,0.005628,Form
0.271085,0.000751,1,0.010989,0.055556,0.01857,0.025,0.001332,Form
0.621335,0.000062,1,0.000551,0.111111,0.000783,0.2,0.025328,Form
0.664214,0.000587,3,0.010526,0.157895,0.015733,0.052961,0.004168,Form
0.133353,0.000435,1,0.005291,0.076923,0.007968,0.000554,0.001949,Form
0.133353,0.000646,1,0.012821,0.027778,0.025218,0.000554,0.000654,Form
0.15839,0.000377,1,0.009434,0.025641,0.018041,0.001812,0.00099,Form
0.253085,0.001208,1,0.0125,0.083333,0.020193,0.019231,0.00179,Form
1.058966,0.000111,3,0.00165,0.2,0.002349,0.212984,0.017848,Form
0.481905,0.00025,2,0.009524,0.040816,0.016618,0.047266,0.002064,Form
0.223919,0.007813,1,0.028571,0.25,0.043853,0.011494,0.006171,Form
0.347787,0.002755,2,0.016,0.333333,0.023347,0.009988,0.002422,Form
0.443289,0.001304,2,0.024096,0.076923,0.043869,0.022493,0.001659,Form
0.228862,0.000403,1,0.009709,0.027027,0.018477,0.012658,0.001203,Form
0.25973,0.00028,1,0.004202,0.0625,0.006326,0.021277,0.00303,Form
0.133353,0.125,1,0.125,1,0.175412,0.000554,0.000288,Form
0.213578,0.000992,1,0.011765,0.071429,0.019281,0.009259,0.001334,Form
0.258318,0.000813,1,0.014286,0.033333,0.027837,0.020833,0.001415,Form
0.243257,0.000232,1,0.007353,0.020408,0.014041,0.016393,0.0015,Form
0.385852,0.002286,2,0.034483,0.08,0.06576,0.011717,0.000877,Form
0.463136,0.00149,2,0.024691,0.090909,0.043618,0.031678,0.002606,Form
0.456869,0.000337,2,0.00885,0.066667,0.014124,0.046008,0.002008,Form
0.697158,0.000203,3,0.010714,0.043478,0.018869,0.041426,0.002199,Form
0.346426,0.001027,2,0.022222,0.060606,0.04184,0.006714,0.001106,Form
0.197038,0.002066,1,0.008065,0.25,0.011681,0.00625,0.004004,Form
1.068504,0.000064,3,0.00164,0.115385,0.002349,0.192027,0.014122,Form
0.283578,0.000155,1,0.00625,0.013514,0.012382,0.029412,0.001688,Form
0.133353,0.111111,1,0.111111,1,0.156174,0.000554,0.000207,Form
0.314996,0.001292,2,0.019608,0.111111,0.032191,0.004619,0.001054,Form
1.241936,0.000629,5,0.020243,0.135135,0.032412,0.106708,0.003076,Form
0.281266,0.005208,1,0.010309,0.5,0.014728,0.028571,0.013162,Form
0.197038,0.000128,1,0.005464,0.015152,0.01046,0.00625,0.001496,Form
0.208516,0.000774,1,0.014085,0.029412,0.027735,0.008264,0.001331,Form
0.25069,0.000521,1,0.010989,0.03125,0.020797,0.018519,0.001325,Form
0.214434,0.014493,1,0.04,0.333333,0.060971,0.009434,0.001193,Form
0.18494,0.001984,1,0.022727,0.047619,0.044346,0.004484,0.000474,Form
0.193194,0.000617,1,0.011628,0.037037,0.021494,0.00565,0.001431,Form
0.233827,0.001242,1,0.017544,0.043478,0.033768,0.013889,0.001065,Form
0.470123,0.000486,2,0.009662,0.090909,0.015022,0.02878,0.002453,Form
0.274908,0.000554,1,0.000554,1,0.000783,0.026316,0.035797,Form
0.262697,0.000506,1,0.011236,0.026316,0.021958,0.022222,0.001468,Form
0.444578,0.00057,2,0.013514,0.068966,0.022732,0.022585,0.001592,Form
0.751141,0.000407,3,0.016949,0.047619,0.031928,0.057896,0.001731,Form
0.133353,0.001667,1,0.009524,0.166667,0.014117,0.000554,0.000989,Form
0.498084,0.002778,2,0.028571,0.166667,0.046225,0.036616,0.003752,Form
0.133353,0.000124,1,0.003356,0.033333,0.005225,0.000554,0.003008,Form
0.551972,0.000221,2,0.001106,0.4,0.001566,0.054582,0.030284,Form
0.709666,0.000214,3,0.011583,0.04,0.021057,0.050363,0.001966,Form
0.15839,0.001379,1,0.018868,0.04,0.036936,0.001812,0.000989,Form
0.217147,0.001538,1,0.013514,0.1,0.021504,0.01,0.001954,Form
0.193405,0.000396,1,0.00578,0.0625,0.008905,0.005682,0.00241,Form
0.479601,0.000684,2,0.017544,0.054054,0.032423,0.033264,0.001246,Form
3.663007,0.000085,11,0.005892,0.152778,0.008607,0.669543,0.008837,Form
0.208878,0.003125,1,0.02439,0.1,0.042182,0.008333,0.00082,Form
0.19879,0.002778,1,0.027027,0.055556,0.052559,0.006536,0.000703,Form
0.222232,0.002381,1,0.025,0.05,0.048766,0.011111,0.000767,Form
0.225692,0.000529,1,0.011364,0.028571,0.021977,0.011905,0.000859,Form
0.133353,0.000275,1,0.007143,0.029412,0.012596,0.000554,0.001262,Form
0.238683,0.002604,1,0.018182,0.125,0.029062,0.015152,0.00574,Form
1.657571,0.000307,6,0.020979,0.057692,0.039494,0.197921,0.002525,Form
0.296974,0.000367,1,0.008475,0.032258,0.015158,0.034483,0.001873,Form
0.255622,0.000681,1,0.008,0.076923,0.012433,0.02,0.002211,Form
0.15839,0.000901,1,0.015152,0.033333,0.029689,0.001812,0.000601,Form
0.17874,0.000331,1,0.006897,0.04,0.011446,0.003717,0.001887,Form
0.40243,0.000575,1,0.012048,0.027027,0.023643,0.083333,0.002184,Form
2.226513,0.000339,8,0.022857,0.091954,0.03975,0.328831,0.003104,Form
0.15839,0.000402,1,0.007463,0.045455,0.012285,0.001812,0.001866,Form
0.805389,0.000936,4,0.030075,0.083333,0.055943,0.03041,0.001732,Form
0.211533,0.018519,1,0.05,0.333333,0.077498,0.00885,0.001071,Form
0.296974,0.001852,1,0.021739,0.05,0.042089,0.034483,0.001651,Form
0.210751,0.000435,1,0.007194,0.052632,0.011546,0.008696,0.002681,Form
0.274908,0.002381,1,0.015152,0.142857,0.023411,0.026316,0.002624,Form
0.465414,0.001311,2,0.02381,0.08,0.042904,0.027212,0.001529,Form
0.193194,0.000456,1,0.006579,0.0625,0.010253,0.00565,0.00232,Form
0.223919,0.033333,1,0.033333,1,0.047114,0.011494,0.008261,Form
0.480898,0.001462,1,0.014706,0.083333,0.024279,0.125,0.003688,Form
0.348667,0.001106,2,0.021739,0.074074,0.039156,0.010169,0.001296,Form
0.242299,0.001012,1,0.015873,0.038462,0.030715,0.016129,0.003215,Form
0.246279,0.001111,1,0.015625,0.05,0.028718,0.017241,0.001084,Form
0.716928,0.0007,3,0.022727,0.058824,0.043173,0.049621,0.001817,Form
0.453861,0.000355,2,0.013423,0.029851,0.026324,0.02757,0.001302,Form
0.203253,0.000427,1,0.008696,0.038462,0.015096,0.007299,0.002379,Form
0.223347,0.009091,1,0.017857,0.5,0.025696,0.011364,0.005662,Form
0.25973,0.00133,1,0.005236,0.25,0.007521,0.021277,0.006025,Form
0.55143,0.000069,2,0.001099,0.125,0.001566,0.060101,0.016335,Form
0.202656,0.000289,1,0.008403,0.020833,0.016343,0.007194,0.000948,Form
0.133353,0.000333,1,0.009174,0.02,0.018107,0.000554,0.001128,Form
0.230213,0.005376,1,0.015625,0.333333,0.022783,0.012987,0.002347,Form
0.236177,0.001435,1,0.017544,0.058824,0.031863,0.014493,0.001114,Form
0.232338,0.000128,1,0.003367,0.034483,0.005227,0.013514,0.005198,Form
1.280564,0.001019,3,0.024793,0.09375,0.043556,0.313158,0.003949,Form
0.19136,0.001096,1,0.015152,0.052632,0.027395,0.005376,0.001213,Form
0.303413,0.000484,1,0.011111,0.023256,0.021945,0.037037,0.001374,Form
0.73256,0.000281,3,0.012048,0.055556,0.020672,0.071804,0.002516,Form
0.265873,0.000659,1,0.011364,0.043478,0.020234,0.023256,0.001183,Form
1.683866,0.00025,8,0.020997,0.067797,0.038277,0.085152,0.002374,Form
0.202656,0.000583,1,0.010101,0.045455,0.01745,0.007194,0.00218,Form
0.202656,0.000125,1,0.005495,0.013889,0.010689,0.007194,0.001792,Form
0.133353,0.006061,1,0.04,0.090909,0.076029,0.000554,0.000623,Form
1.459907,0.000048,6,0.00321,0.086957,0.004695,0.110473,0.008502,Form
0.303413,0.002083,1,0.017544,0.1,0.028843,0.037037,0.002766,Form
0.607953,0.001347,2,0.026316,0.060606,0.050686,0.081818,0.001802,Form
0.15839,0.000558,1,0.00578,0.090909,0.008656,0.001812,0.001948,Form
0.323515,0.000372,1,0.00813,0.035714,0.014142,0.045455,0.001849,Form
0.300102,0.000394,1,0.009709,0.025641,0.018657,0.035714,0.00202,Form
0.363566,0.002825,2,0.016393,0.333333,0.023939,0.013541,0.002034,Form
0.205443,0.003497,1,0.029412,0.076923,0.055342,0.007692,0.001232,Form
0.58785,0.000568,3,0.02027,0.054545,0.038347,0.018834,0.001491,Form
0.389871,0.016667,1,0.016667,1,0.023567,0.076923,0.028852,Form
