@relation 'UC-Irvine_Data-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,6,7,8,9,5-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1'

@attribute 'Adamic Adar' numeric
@attribute 'Association Strength' numeric
@attribute 'Common Neighbors' numeric
@attribute Jaccard numeric
@attribute 'Min Overlap' numeric
@attribute NMeasure numeric
@attribute 'Resource Allocation' numeric
@attribute 'Rooted PageRank' numeric
@attribute Labels {'Not Form',Form}

@data
0.217622,0.004587,1,0.009091,0.5,0.012972,0.010101,0.00678,'Not Form'
0.450185,0.011834,2,0.083333,0.153846,0.153846,0.025668,0.001943,'Not Form'
0.180464,0.0125,1,0.043478,0.25,0.069338,0.003922,0.001178,'Not Form'
0.247338,0.015873,1,0.043478,0.333333,0.066667,0.017544,0.002311,'Not Form'
0.92073,0.00443,4,0.066667,0.190476,0.118211,0.054034,0.002814,'Not Form'
0.196319,0.000711,1,0.011494,0.047619,0.020141,0.006135,0.003168,'Not Form'
0.404964,0.015152,2,0.095238,0.181818,0.173749,0.015549,0.001439,'Not Form'
0.180464,0.001855,1,0.016949,0.090909,0.028161,0.003922,0.002373,'Not Form'
0.196319,0.038462,1,0.038462,1,0.054353,0.006135,0.003448,'Not Form'
0.428976,0.000433,2,0.010471,0.071429,0.0169,0.020981,0.00579,'Not Form'
0.271085,0.003401,1,0.020833,0.142857,0.033214,0.025,0.003071,'Not Form'
0.236177,0.02439,1,0.02439,1,0.034483,0.014493,0.005379,'Not Form'
1.424205,0.000997,5,0.033333,0.108696,0.059768,0.161708,0.004804,'Not Form'
0.185718,0.003676,1,0.014085,0.25,0.020761,0.004587,0.003825,'Not Form'
0.226304,0.00346,1,0.030303,0.058824,0.058824,0.012048,0.001668,'Not Form'
0.246279,0.00641,1,0.032258,0.166667,0.053,0.017241,0.00194,'Not Form'
0.196319,0.004545,1,0.017241,0.25,0.025645,0.006135,0.004695,'Not Form'
0.196319,0.001898,1,0.021277,0.058824,0.04,0.006135,0.002465,'Not Form'
0.187017,0.083333,1,0.166667,0.333333,0.282843,0.004762,0.000753,'Not Form'
0.405094,0.00354,2,0.017241,0.4,0.025006,0.014464,0.005212,'Not Form'
0.180464,0.003367,1,0.02439,0.111111,0.041345,0.003922,0.000947,'Not Form'
0.975798,0.021008,5,0.138889,0.714286,0.2037,0.030579,0.002209,'Not Form'
0.25973,0.009091,1,0.05,0.1,0.09513,0.021277,0.001448,'Not Form'
0.256949,0.013699,1,0.013699,1,0.019371,0.020408,0.006912,'Not Form'
0.185718,0.166667,1,0.25,0.5,0.392232,0.004587,0.001269,'Not Form'
0.855041,0.004646,4,0.068966,0.190476,0.122801,0.042928,0.001925,'Not Form'
0.20677,0.001136,1,0.015873,0.05,0.02926,0.007937,0.002267,'Not Form'
0.211533,0.02381,1,0.02381,1,0.033662,0.00885,0.00393,'Not Form'
1.24992,0.002927,5,0.059524,0.178571,0.105351,0.10611,0.003115,'Not Form'
0.603647,0.001061,2,0.021739,0.068966,0.039739,0.077342,0.00332,'Not Form'
0.19585,0.006667,1,0.019231,0.333333,0.028233,0.006061,0.00211,'Not Form'
0.201783,0.002381,1,0.025,0.05,0.048766,0.007042,0.002477,'Not Form'
0.180464,0.009804,1,0.045455,0.166667,0.078446,0.003922,0.001248,'Not Form'
0.187017,0.002674,1,0.022727,0.090909,0.039575,0.004762,0.002532,'Not Form'
0.196319,0.007353,1,0.041667,0.125,0.075271,0.006135,0.00121,'Not Form'
0.764733,0.008282,4,0.055556,0.571429,0.081565,0.02212,0.002527,'Not Form'
1.080146,0.011111,5,0.131579,0.277778,0.229537,0.05086,0.00184,'Not Form'
0.291207,0.003333,1,0.018182,0.166667,0.028083,0.032258,0.003759,'Not Form'
0.636173,0.003676,3,0.046875,0.1875,0.079375,0.028825,0.003177,'Not Form'
0.376548,0.022222,2,0.105263,0.333333,0.175075,0.010019,0.001803,'Not Form'
0.482158,0.002116,2,0.033333,0.074074,0.063986,0.036964,0.001862,'Not Form'
0.180464,0.008772,1,0.041667,0.166667,0.070977,0.003922,0.001562,'Not Form'
0.193619,0.058824,1,0.058824,1,0.083045,0.005714,0.002808,'Not Form'
0.738369,0.006579,3,0.075,0.157895,0.138601,0.054655,0.00194,'Not Form'
0.590446,0.004573,3,0.018182,0.75,0.025862,0.019086,0.010717,'Not Form'
0.933805,0.003228,4,0.022222,0.571429,0.031935,0.055603,0.006841,'Not Form'
0.196084,0.011364,1,0.04,0.25,0.063246,0.006098,0.001406,'Not Form'
0.400569,0.006349,2,0.047619,0.222222,0.078266,0.01456,0.00162,'Not Form'
0.215762,0.001639,1,0.014286,0.1,0.022878,0.009709,0.002324,'Not Form'
0.372735,0.006849,2,0.026667,0.5,0.038688,0.009349,0.002506,'Not Form'
0.228862,0.01,1,0.041667,0.2,0.068599,0.012658,0.001799,'Not Form'
0.217622,0.0125,1,0.058824,0.125,0.110432,0.010101,0.000964,'Not Form'
0.544776,0.011111,2,0.074074,0.222222,0.128965,0.05291,0.004231,'Not Form'
0.187017,0.003077,1,0.014493,0.2,0.021693,0.004762,0.003305,'Not Form'
0.873789,0.002899,3,0.037037,0.2,0.060084,0.10402,0.00447,'Not Form'
0.294014,0.021739,1,0.041667,0.5,0.061256,0.033333,0.011138,'Not Form'
0.269283,0.00098,1,0.003876,0.25,0.005545,0.02439,0.01609,'Not Form'
0.222785,0.003831,1,0.027027,0.111111,0.046575,0.011236,0.001251,'Not Form'
0.306928,0.004545,1,0.017241,0.25,0.025645,0.038462,0.008033,Form
0.620484,0.004608,3,0.061224,0.142857,0.113308,0.024219,0.001929,Form
0.994442,0.000676,4,0.026316,0.061538,0.050584,0.094417,0.005108,Form
0.46018,0.004386,2,0.04878,0.105263,0.092401,0.026137,0.002229,Form
0.264257,0.002155,1,0.022727,0.0625,0.042698,0.022727,0.002294,Form
0.207457,0.001387,1,0.009174,0.142857,0.013699,0.008065,0.004835,Form
0.369269,0.000785,1,0.009615,0.071429,0.01536,0.066667,0.00509,Form
0.402517,0.002225,2,0.034483,0.068966,0.06663,0.013972,0.002282,Form
0.966423,0.000847,4,0.020202,0.148148,0.031947,0.070756,0.005982,Form
0.922675,0.019231,3,0.103448,0.5,0.159,0.133354,0.00731,Form
0.199842,0.003367,1,0.027027,0.090909,0.048507,0.006711,0.002271,Form
0.513898,0.000845,1,0.009709,0.076923,0.015385,0.142857,0.007495,Form
0.345976,0.006494,1,0.035714,0.142857,0.061256,0.055556,0.004989,Form
0.438105,0.003571,2,0.023529,0.285714,0.035221,0.021062,0.003996,Form
0.300102,0.003268,1,0.029412,0.058824,0.05712,0.035714,0.002507,Form
2.302584,0.004306,9,0.107143,0.236842,0.190394,0.216101,0.004251,Form
0.637183,0.000278,2,0.011905,0.025316,0.023471,0.087814,0.004842,Form
0.352956,0.001553,1,0.02,0.043478,0.039029,0.058824,0.003837,Form
0.199842,0.000392,1,0.008475,0.035714,0.014854,0.006711,0.004194,Form
1.533358,0.002747,4,0.038835,0.25,0.061224,0.332981,0.007642,Form
0.196084,0.025,1,0.076923,0.25,0.131306,0.006098,0.002215,Form
0.859582,0.004324,4,0.068966,0.16,0.126681,0.038778,0.00233,Form
0.217622,0.002315,1,0.02439,0.055556,0.04714,0.010101,0.001714,Form
0.748406,0.010256,2,0.076923,0.153846,0.142494,0.138889,0.004709,Form
1.16093,0.002797,2,0.030303,0.153846,0.050047,0.351852,0.009753,Form
0.532274,0.00303,2,0.030769,0.166667,0.050244,0.046739,0.002927,Form
0.196319,0.003472,1,0.023256,0.125,0.038348,0.006135,0.003086,Form
0.207457,0.001852,1,0.021739,0.05,0.042089,0.008065,0.001962,Form
0.653195,0.003209,3,0.043478,0.176471,0.073699,0.032025,0.002525,Form
2.69911,0.001443,10,0.05848,0.181818,0.102866,0.272965,0.005817,Form
0.504703,0.006061,2,0.033898,0.333333,0.051123,0.044831,0.00657,Form
0.187017,0.001425,1,0.015152,0.076923,0.025462,0.004762,0.004345,Form
0.206433,0.001099,1,0.01,0.1,0.015448,0.007874,0.008399,Form
1.736684,0.002222,7,0.048611,0.28,0.077065,0.137997,0.006896,Form
0.262697,0.001225,1,0.017544,0.041667,0.033981,0.022222,0.002585,Form
1.656626,0.007246,6,0.103448,0.333333,0.17178,0.188014,0.004317,Form
0.692082,0.004032,3,0.057692,0.125,0.108218,0.041536,0.002489,Form
0.206433,0.000646,1,0.009346,0.058824,0.015277,0.007874,0.005309,Form
0.662054,0.004196,3,0.046154,0.230769,0.07507,0.037019,0.002651,Form
0.314658,0.001838,1,0.020408,0.0625,0.037635,0.041667,0.002059,Form
0.196084,0.000758,1,0.012821,0.041667,0.023567,0.006098,0.002362,Form
0.97549,0.002104,3,0.040541,0.096774,0.076484,0.149754,0.004128,Form
0.201783,0.027778,1,0.083333,0.25,0.143592,0.007042,0.000735,Form
0.180464,0.002841,1,0.019608,0.125,0.031623,0.003922,0.002614,Form
0.345976,0.003472,1,0.030303,0.0625,0.058722,0.055556,0.003713,Form
0.196084,0.000952,1,0.005556,0.166667,0.008076,0.006098,0.009439,Form
0.220624,0.015385,1,0.058824,0.2,0.101535,0.010753,0.001627,Form
0.492989,0.00224,2,0.03125,0.105263,0.055793,0.0393,0.002536,Form
1.306293,0.000779,6,0.028169,0.136364,0.047024,0.068734,0.006461,Form
1.207835,0.004049,4,0.066667,0.153846,0.122859,0.183482,0.003697,Form
0.451325,0.002193,2,0.033333,0.083333,0.062932,0.025224,0.00248,Form
0.180464,0.001894,1,0.017241,0.090909,0.028718,0.003922,0.004126,Form
0.974,0.000938,4,0.021505,0.153846,0.034068,0.07883,0.006054,Form
1.148016,0.020513,4,0.166667,0.307692,0.284988,0.172689,0.005371,Form
0.209243,0.004608,1,0.027027,0.142857,0.044499,0.008403,0.001497,Form
0.187017,0.003125,1,0.028571,0.0625,0.055216,0.004762,0.001505,Form
0.911067,0.000635,2,0.010471,0.111111,0.016078,0.22549,0.010149,Form
0.921154,0.003527,4,0.061538,0.148148,0.113296,0.054983,0.002398,Form
2.936454,0.000533,10,0.034014,0.116279,0.060346,0.376745,0.006895,Form
0.197775,0.001016,1,0.005917,0.166667,0.008617,0.006369,0.008456,Form
0.352956,0.003401,1,0.018519,0.166667,0.028648,0.058824,0.008523,Form
0.306928,0.000576,1,0.007299,0.071429,0.011333,0.038462,0.006321,Form
0.314658,0.00207,1,0.023256,0.047619,0.045408,0.041667,0.00375,Form
0.408216,0.008547,2,0.068966,0.153846,0.127386,0.014916,0.001661,Form
1.125358,0.002165,5,0.054348,0.119048,0.102179,0.068594,0.003154,Form
1.117696,0.003968,2,0.025974,0.285714,0.039099,0.341398,0.009786,Form
0.185718,0.001374,1,0.018868,0.038462,0.037012,0.004587,0.001981,Form
0.274908,0.001081,1,0.016393,0.04,0.03167,0.026316,0.003538,Form
1.377009,0.001407,6,0.032609,0.230769,0.051101,0.081555,0.006579,Form
0.394094,0.00404,2,0.032258,0.222222,0.050751,0.012504,0.002694,Form
0.209988,0.000833,1,0.013889,0.04,0.026131,0.008547,0.002831,Form
0.187017,0.00043,1,0.005917,0.066667,0.009082,0.004762,0.00621,Form
0.402517,0.002933,2,0.039216,0.090909,0.074407,0.013972,0.002053,Form
0.220624,0.002653,1,0.02439,0.076923,0.044499,0.010753,0.003126,Form
1.1608,0.02381,3,0.15,0.333333,0.254916,0.259343,0.007568,Form
0.199842,0.001466,1,0.013889,0.090909,0.022459,0.006711,0.003752,Form
1.862004,0.003182,7,0.079545,0.175,0.145565,0.230823,0.004023,Form
0.401088,0.009804,2,0.037736,0.5,0.05529,0.014674,0.002978,Form
0.291207,0.00142,1,0.016949,0.0625,0.030206,0.032258,0.002827,Form
0.519759,0.001161,2,0.024691,0.04878,0.048189,0.045719,0.002817,Form
0.474959,0.001307,2,0.025316,0.066667,0.047802,0.030361,0.003129,Form
0.389871,0.00119,1,0.004695,0.25,0.006733,0.076923,0.015694,Form
0.648313,0.016667,2,0.04878,0.666667,0.070513,0.116761,0.009905,Form
0.651455,0.001586,3,0.028571,0.136364,0.047794,0.036335,0.003053,Form
0.418902,0.002506,2,0.033898,0.105263,0.061357,0.017204,0.002003,Form
1.98579,0.001988,8,0.042105,0.347826,0.064099,0.151906,0.006828,Form
1.990695,0.001558,9,0.045226,0.272727,0.071471,0.109218,0.006104,Form
0.199842,0.002899,1,0.027027,0.066667,0.051503,0.006711,0.001618,Form
14.115394,0.001361,50,0.149254,0.285714,0.258674,1.582127,0.010793,Form
0.306928,0.018182,1,0.018182,1,0.025709,0.038462,0.055233,Form
0.476952,0.001212,2,0.024096,0.066667,0.045147,0.031448,0.002654,Form
1.074508,0.001623,4,0.041667,0.090909,0.07943,0.097603,0.003538,Form
0.536551,0.004032,2,0.044444,0.125,0.081077,0.053579,0.004077,Form
0.264257,0.001479,1,0.019608,0.038462,0.038462,0.022727,0.003225,Form
0.25069,0.000999,1,0.009901,0.090909,0.015428,0.018519,0.005571,Form
7.428154,0.001541,23,0.099138,0.252747,0.173426,1.099084,0.00893,Form
0.44755,0.001515,2,0.027778,0.066667,0.053112,0.022948,0.003208,Form
0.803141,0.001735,3,0.028037,0.157895,0.045638,0.078219,0.00368,Form
0.663224,0.000891,3,0.024,0.081081,0.043189,0.034994,0.004085,Form
0.197775,0.002315,1,0.012987,0.166667,0.019574,0.006369,0.004352,Form
0.733717,0.00176,3,0.036145,0.096774,0.0672,0.065136,0.003047,Form
0.196084,0.001462,1,0.011905,0.111111,0.018479,0.006098,0.002954,Form
1.452474,0.001979,4,0.046512,0.093023,0.088801,0.261905,0.005411,Form
0.228205,0.000379,1,0.008403,0.034483,0.014807,0.0125,0.003593,Form
0.514272,0.002564,2,0.035088,0.1,0.064533,0.053922,0.002781,Form
0.209243,0.001435,1,0.017544,0.058824,0.031863,0.008403,0.00283,Form
0.42838,0.001134,2,0.022472,0.071429,0.041026,0.020635,0.00314,Form
0.19585,0.003279,1,0.015385,0.2,0.023106,0.006061,0.006061,Form
0.436292,0.001604,2,0.028571,0.068966,0.054534,0.020595,0.002946,Form
0.445862,0.005882,2,0.057143,0.117647,0.107754,0.024317,0.002016,Form
0.228862,0.00041,1,0.01,0.025,0.019387,0.012658,0.004155,Form
0.644497,0.001619,3,0.02439,0.176471,0.038458,0.028676,0.003998,Form
0.480898,0.003049,1,0.006061,0.5,0.008623,0.125,0.031175,Form
0.207457,0.002415,1,0.018519,0.111111,0.030172,0.008065,0.002077,Form
0.345976,0.000523,1,0.009009,0.047619,0.015143,0.055556,0.004493,Form
0.864225,0.005376,3,0.065217,0.166667,0.118354,0.099974,0.002613,Form
0.180464,0.001587,1,0.017857,0.066667,0.03171,0.003922,0.002218,Form
2.612416,0.002247,11,0.082707,0.2,0.148689,0.177978,0.004448,Form
0.561731,0.000882,2,0.014085,0.111111,0.022222,0.05787,0.007756,Form
0.187017,0.003509,1,0.030303,0.066667,0.058421,0.004762,0.0015,Form
0.193619,0.000627,1,0.011905,0.035714,0.022269,0.005714,0.002325,Form
1.181877,0.008264,5,0.081967,0.454545,0.126068,0.081355,0.004237,Form
1.290053,0.00372,5,0.072464,0.15625,0.133918,0.114011,0.003504,Form
0.378923,0.006944,1,0.025641,0.25,0.039043,0.071429,0.008679,Form
1.854258,0.002309,8,0.072727,0.145455,0.135283,0.113114,0.003657,Form
0.241363,0.001653,1,0.015385,0.090909,0.025214,0.015873,0.002255,Form
1.24841,0.003643,4,0.053333,0.222222,0.088944,0.173098,0.004302,Form
0.215762,0.001818,1,0.015625,0.1,0.025298,0.009709,0.003816,Form
1.558938,0.004769,6,0.092308,0.176471,0.168863,0.14165,0.00342,Form
0.782291,0.004601,3,0.018293,0.75,0.026021,0.072598,0.015741,Form
0.536097,0.003279,2,0.028986,0.2,0.045757,0.048055,0.003406,Form
0.902427,0.001865,4,0.044444,0.102564,0.0839,0.051548,0.003007,Form
1.268417,0.00147,5,0.033784,0.185185,0.054874,0.102297,0.005738,Form
0.931899,0.010101,4,0.081633,0.444444,0.125957,0.060184,0.002933,Form
1.002035,0.000733,4,0.017241,0.153846,0.026733,0.077412,0.007259,Form
0.272958,0.00101,1,0.013889,0.055556,0.024438,0.025641,0.003741,Form
0.196084,0.000556,1,0.010417,0.04,0.018555,0.006098,0.004562,Form
0.306928,0.004545,1,0.017241,0.25,0.025645,0.038462,0.007701,Form
0.274908,0.001263,1,0.016393,0.055556,0.029748,0.026316,0.003375,Form
0.480898,0.033333,1,0.0625,0.5,0.093454,0.125,0.01742,Form
0.193619,0.001603,1,0.020408,0.041667,0.039968,0.005714,0.001341,Form
0.4167,0.003617,2,0.02381,0.285714,0.035663,0.016468,0.003781,Form
1.135815,0.000859,5,0.033333,0.078125,0.063559,0.066174,0.004804,Form
0.381802,0.003252,2,0.037037,0.133333,0.064786,0.010685,0.001468,Form
0.306928,0.000135,1,0.003984,0.029412,0.00641,0.038462,0.007624,Form
0.201783,0.001462,1,0.018182,0.055556,0.033634,0.007042,0.003233,Form
0.206433,0.000458,1,0.008772,0.041667,0.015027,0.007874,0.003511,Form
0.503011,0.000209,2,0.007692,0.045455,0.012718,0.044559,0.007849,Form
0.367481,0.001091,2,0.02381,0.051282,0.046312,0.008683,0.002935,Form
0.378912,0.01626,2,0.047619,0.666667,0.068802,0.010237,0.001592,Form
0.196084,0.008333,1,0.035714,0.2,0.057687,0.006098,0.002177,Form
0.512448,0.002273,2,0.028986,0.125,0.049379,0.040873,0.00245,Form
0.785547,0.002747,3,0.03,0.25,0.046222,0.071843,0.003805,Form
0.2245,0.009615,1,0.034483,0.25,0.05376,0.011628,0.005107,Form
0.407617,0.001905,2,0.011173,0.333333,0.016153,0.014947,0.010262,Form
0.185718,0.002033,1,0.006024,0.333333,0.008622,0.004587,0.024042,Form
0.314658,0.00463,1,0.029412,0.125,0.05022,0.041667,0.004619,Form
0.233827,0.000649,1,0.012195,0.035714,0.022914,0.013889,0.00257,Form
0.286,0.076923,1,0.076923,1,0.108465,0.030303,0.007808,Form
0.614759,0.01087,2,0.068966,0.25,0.11615,0.103922,0.004673,Form
1.358882,0.007396,5,0.106383,0.192308,0.192308,0.152908,0.004249,Form
0.478895,0.000916,2,0.017699,0.083333,0.030054,0.031019,0.004822,Form
0.272958,0.009091,1,0.017857,0.5,0.025696,0.025641,0.007689,Form
0.997138,0.002567,4,0.041237,0.210526,0.067206,0.079589,0.004366,Form
0.207457,0.00207,1,0.013333,0.142857,0.020391,0.008065,0.003331,Form
0.556664,0.006667,2,0.057143,0.166667,0.101996,0.060119,0.002801,Form
2.108701,0.002111,9,0.049724,0.346154,0.076652,0.143058,0.007917,Form
0.187017,0.005208,1,0.037037,0.083333,0.070711,0.004762,0.001393,Form
0.19585,0.000356,1,0.009434,0.021739,0.018511,0.006061,0.005098,Form
0.258318,0.022222,1,0.076923,0.2,0.137361,0.020833,0.002252,Form
2.587603,0.003226,11,0.103774,0.2,0.187699,0.179652,0.003869,Form
0.840864,0.004848,4,0.060606,0.266667,0.099228,0.036205,0.003109,Form
3.806081,0.002198,15,0.075377,0.384615,0.118316,0.311192,0.006506,Form
0.201783,0.004329,1,0.032258,0.090909,0.059655,0.007042,0.001516,Form
0.52455,0.00404,2,0.032258,0.222222,0.050751,0.048563,0.004922,Form
1.089606,0.004396,4,0.041237,0.4,0.061791,0.110166,0.004613,Form
0.244239,0.000957,1,0.013699,0.052632,0.024304,0.016667,0.003082,Form
0.236177,0.002778,1,0.027027,0.055556,0.052559,0.014493,0.001792,Form
0.220624,0.001196,1,0.016129,0.052632,0.029508,0.010753,0.003395,Form
0.480898,0.035714,1,0.1,0.25,0.175412,0.125,0.012934,Form
2.271851,0.003247,8,0.074074,0.285714,0.122513,0.276386,0.005152,Form
0.187017,0.002564,1,0.025,0.066667,0.047114,0.004762,0.001271,Form
0.206433,0.003106,1,0.019231,0.142857,0.030394,0.007874,0.001874,Form
1.239809,0.001315,3,0.017241,0.214286,0.025933,0.297311,0.010264,Form
0.378239,0.002564,2,0.035088,0.1,0.064533,0.010291,0.00214,Form
0.893354,0.002174,4,0.04878,0.1,0.092798,0.054112,0.002942,Form
0.932881,0.001342,2,0.012739,0.2,0.01894,0.25885,0.009724,Form
0.239556,0.005952,1,0.022222,0.25,0.03352,0.015385,0.003673,Form
0.731765,0.013158,3,0.107143,0.25,0.188795,0.05506,0.002929,Form
0.196084,0.003289,1,0.022222,0.125,0.036418,0.006098,0.0033,Form
0.424945,0.013793,2,0.0625,0.4,0.096114,0.018756,0.00223,Form
0.45194,0.00404,2,0.032258,0.222222,0.050751,0.024201,0.003095,Form
0.481165,0.0004,2,0.013889,0.036364,0.026601,0.031433,0.003926,Form
0.291207,0.008333,1,0.04,0.166667,0.067729,0.032258,0.002373,Form
0.247338,0.001302,1,0.013333,0.083333,0.021719,0.017544,0.004081,Form
1.739263,0.002286,6,0.032609,0.4,0.04831,0.208732,0.008809,Form
1.079167,0.002508,4,0.05,0.137931,0.09098,0.121056,0.003479,Form
0.236177,0.002924,1,0.027778,0.055556,0.054034,0.014493,0.000967,Form
0.271085,0.001152,1,0.007692,0.142857,0.011387,0.025,0.008676,Form
0.635386,0.001122,2,0.017391,0.111111,0.028109,0.086081,0.004977,Form
0.495773,0.005435,2,0.038462,0.25,0.060578,0.035921,0.005047,Form
0.274908,0.000487,1,0.010989,0.026316,0.021418,0.026316,0.002905,Form
0.493063,0.002755,2,0.037736,0.090909,0.071315,0.036279,0.002111,Form
0.807309,0.002016,3,0.022556,0.25,0.034056,0.081131,0.005996,Form
0.40243,0.003497,1,0.027778,0.090909,0.050094,0.083333,0.00459,Form
1.0407,0.007737,4,0.074074,0.363636,0.117192,0.139223,0.003343,Form
0.228862,0.002315,1,0.02381,0.0625,0.045061,0.012658,0.001702,Form
0.207457,0.003106,1,0.019231,0.142857,0.030394,0.008065,0.002878,Form
0.339623,0.001136,1,0.014286,0.0625,0.024689,0.052632,0.002965,Form
0.196084,0.002392,1,0.020833,0.090909,0.035749,0.006098,0.002993,Form
0.457067,0.000556,2,0.013245,0.068966,0.022211,0.025158,0.004539,Form
0.510035,0.001237,2,0.020833,0.095238,0.035438,0.039766,0.004574,Form
0.245246,0.001567,1,0.02,0.045455,0.038851,0.016949,0.00206,Form
0.527427,0.002469,2,0.036364,0.074074,0.070078,0.055714,0.002327,Form
0.187017,0.001134,1,0.007576,0.142857,0.011207,0.004762,0.010805,Form
0.291207,0.003205,1,0.027027,0.083333,0.049386,0.032258,0.002135,Form
1.193928,0.001623,5,0.04717,0.090909,0.090086,0.083341,0.003484,Form
0.196084,0.001144,1,0.016667,0.043478,0.031838,0.006098,0.002576,Form
2.077962,0.001651,7,0.039548,0.259259,0.062142,0.27094,0.00694,Form
0.246279,0.000802,1,0.014085,0.034483,0.027267,0.017241,0.002659,Form
0.199842,0.000587,1,0.006061,0.090909,0.009101,0.006711,0.008328,Form
2.487942,0.001196,9,0.043062,0.209302,0.07063,0.256226,0.007274,Form
0.220624,0.002976,1,0.027027,0.071429,0.050899,0.010753,0.00171,Form
0.653807,0.003429,3,0.016949,0.6,0.024234,0.031414,0.009929,Form
0.367481,0.006667,2,0.060606,0.133333,0.113137,0.008683,0.001538,Form
0.345976,0.02381,1,0.083333,0.166667,0.153393,0.055556,0.004861,Form
1.291448,0.005195,6,0.085714,0.285714,0.144129,0.061051,0.003008,Form
0.627937,0.001541,3,0.016216,0.272727,0.023924,0.0258,0.010323,Form
0.207457,0.00304,1,0.018868,0.142857,0.029761,0.008065,0.00275,Form
0.193619,0.02439,1,0.02439,1,0.034483,0.005714,0.003758,Form
0.970547,0.002613,3,0.032258,0.214286,0.051002,0.143534,0.0076,Form
0.193619,0.000538,1,0.008929,0.05,0.014867,0.005714,0.004727,Form
2.484269,0.001509,9,0.051429,0.214286,0.085952,0.293655,0.007437,Form
0.609388,0.002927,3,0.047619,0.12,0.08835,0.022139,0.002742,Form
0.568718,0.001581,2,0.026316,0.086957,0.047445,0.068532,0.003604,Form
0.193194,0.000373,1,0.009615,0.022727,0.018803,0.00565,0.003705,Form
1.177657,0.006993,5,0.079365,0.384615,0.125117,0.085596,0.003406,Form
0.264257,0.001739,1,0.021277,0.043478,0.041631,0.022727,0.002708,Form
3.393377,0.0025,13,0.098485,0.2,0.178359,0.309735,0.005004,Form
0.765769,0.001932,2,0.02439,0.133333,0.040056,0.161725,0.005849,Form
0.800353,0.005017,3,0.065217,0.130435,0.12222,0.076517,0.002326,Form
0.563072,0.002148,2,0.030303,0.105263,0.053819,0.060839,0.003628,Form
0.558111,0.002551,1,0.02439,0.071429,0.045175,0.166667,0.004599,Form
0.232338,0.000853,1,0.013699,0.043478,0.025278,0.013514,0.003785,Form
0.187017,0.00304,1,0.018868,0.142857,0.029761,0.004762,0.002924,Form
0.240449,0.05,1,0.125,0.25,0.220863,0.015625,0.001826,Form
0.306928,0.166667,1,0.166667,1,0.232495,0.038462,0.028911,Form
0.413538,0.001455,2,0.025641,0.08,0.046816,0.016078,0.003118,Form
0.196084,0.00625,1,0.027778,0.2,0.043664,0.006098,0.002604,Form
0.239556,0.000443,1,0.008547,0.041667,0.014577,0.015385,0.00422,Form
0.199842,0.001284,1,0.016949,0.052632,0.031296,0.006711,0.002383,Form
0.209243,0.004762,1,0.021739,0.2,0.033436,0.008403,0.003735,Form
0.800779,0.0025,3,0.042857,0.12,0.078393,0.079842,0.002679,Form
0.333808,0.000645,1,0.011628,0.04,0.021155,0.05,0.003967,Form
0.360674,0.001221,1,0.010101,0.111111,0.015465,0.0625,0.006218,Form
0.193194,0.041667,1,0.041667,1,0.058874,0.00565,0.003183,Form
0.644163,0.002326,2,0.021277,0.2,0.032669,0.091082,0.00566,Form
7.183907,0.001363,26,0.100775,0.238532,0.178346,0.768537,0.008508,Form
0.595641,0.002597,3,0.041096,0.142857,0.072065,0.019509,0.002577,Form
0.499497,0.001581,2,0.026316,0.086957,0.047445,0.043135,0.002726,Form
0.251871,0.0125,1,0.043478,0.25,0.069338,0.018868,0.003139,Form
0.721348,0.004808,1,0.035714,0.076923,0.068599,0.25,0.00703,Form
0.323515,0.000791,1,0.010638,0.0625,0.017545,0.045455,0.006065,Form
0.454401,0.003344,2,0.035088,0.153846,0.05917,0.026931,0.002852,Form
0.636816,0.035714,2,0.125,0.5,0.194257,0.090476,0.005251,Form
0.180464,0.007143,1,0.043478,0.1,0.082199,0.003922,0.001114,Form
0.201783,0.001182,1,0.015625,0.055556,0.028099,0.007042,0.002638,Form
0.721348,0.002451,1,0.025,0.058824,0.048085,0.25,0.005705,Form
0.209243,0.00813,1,0.023256,0.333333,0.034401,0.008403,0.005565,Form
0.206433,0.001221,1,0.010101,0.111111,0.015465,0.007874,0.006792,Form
0.339623,0.006579,1,0.012987,0.5,0.018602,0.052632,0.018489,Form
0.502552,0.005195,2,0.033333,0.285714,0.051014,0.037612,0.003057,Form
0.778969,0.005952,3,0.023622,0.75,0.033655,0.073049,0.015525,Form
0.578241,0.003788,2,0.035088,0.181818,0.057437,0.063054,0.00429,Form
0.206433,0.000523,1,0.009009,0.047619,0.015143,0.007874,0.004798,Form
0.40354,0.008163,2,0.05,0.285714,0.079243,0.014162,0.002169,Form
0.434638,0.001832,2,0.019802,0.166667,0.030815,0.020374,0.004859,Form
0.463396,0.004938,2,0.05,0.133333,0.091574,0.02987,0.003026,Form
0.692432,0.001115,2,0.011628,0.181818,0.017313,0.13385,0.009056,Form
0.409086,0.003252,2,0.037037,0.133333,0.064786,0.015115,0.002033,Form
0.236994,0.002703,1,0.012821,0.2,0.019068,0.014706,0.015053,Form
0.187017,0.006944,1,0.041667,0.111111,0.077037,0.004762,0.001051,Form
0.531656,0.010695,2,0.076923,0.181818,0.139686,0.047883,0.003169,Form
0.333808,0.003289,1,0.022222,0.125,0.036418,0.05,0.003502,Form
