@relation 'DiggNetwork_Data-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,6,7,8,9,5-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1'

@attribute 'Adamic Adar' numeric
@attribute 'Association Strength' numeric
@attribute 'Common Neighbors' numeric
@attribute Jaccard numeric
@attribute 'Min Overlap' numeric
@attribute NMeasure numeric
@attribute 'Resource Allocation' numeric
@attribute 'Rooted PageRank' numeric
@attribute Labels {'Not Form',Form}

@data
0.216217,0.005263,1,0.035714,0.1,0.065866,0.009804,0.000916,'Not Form'
0.193405,0.0625,1,0.142857,0.25,0.25,0.005682,0.001423,'Not Form'
0.202656,0.001253,1,0.016667,0.052632,0.030679,0.007194,0.000962,'Not Form'
0.210367,0.25,1,0.25,1,0.342997,0.008621,0.003998,'Not Form'
0.205769,0.166667,1,0.166667,1,0.232495,0.007752,0.003341,'Not Form'
0.267546,0.000694,1,0.013158,0.03125,0.025612,0.02381,0.002311,'Not Form'
0.279055,0.000833,1,0.014493,0.033333,0.028284,0.027778,0.002336,'Not Form'
0.45512,0.004444,1,0.030303,0.111111,0.053225,0.111111,0.005345,'Not Form'
0.226304,0.010989,1,0.052632,0.142857,0.095783,0.012048,0.001881,'Not Form'
0.192775,0.005747,1,0.016667,0.333333,0.02435,0.005587,0.002107,'Not Form'
0.187184,0.004444,1,0.034483,0.066667,0.066667,0.004785,0.000778,'Not Form'
0.40243,0.083333,1,0.166667,0.333333,0.282843,0.083333,0.015748,'Not Form'
0.513898,0.019608,1,0.019608,1,0.027724,0.142857,0.056668,'Not Form'
0.222232,0.02381,1,0.045455,0.5,0.06704,0.011111,0.003262,'Not Form'
0.198533,0.004566,1,0.013333,0.333333,0.019356,0.006494,0.001889,'Not Form'
0.360674,0.003597,1,0.007143,0.5,0.010173,0.0625,0.020042,'Not Form'
0.240449,0.25,1,0.333333,0.5,0.5,0.015625,0.007179,'Not Form'
0.378923,0.022222,1,0.058824,0.333333,0.09245,0.071429,0.016159,'Not Form'
0.208878,0.125,1,0.125,1,0.175412,0.008333,0.003242,'Not Form'
0.306928,0.0125,1,0.043478,0.25,0.069338,0.038462,0.005047,'Not Form'
0.261189,0.002066,1,0.018519,0.090909,0.031182,0.021739,0.00276,'Not Form'
0.236994,0.015625,1,0.030303,0.5,0.044108,0.014706,0.003036,'Not Form'
0.434294,0.016667,1,0.0625,0.2,0.108786,0.1,0.011223,'Not Form'
0.323515,0.001316,1,0.017544,0.05,0.032933,0.045455,0.001637,'Not Form'
0.310667,0.027778,1,0.071429,0.333333,0.114332,0.04,0.005851,'Not Form'
0.339623,0.003175,1,0.019608,0.142857,0.031054,0.052632,0.005115,'Not Form'
0.283578,0.5,1,0.5,1,0.632456,0.029412,0.017878,'Not Form'
0.513898,0.033333,1,0.083333,0.333333,0.135457,0.142857,0.019817,'Not Form'
0.378923,0.142857,1,0.142857,1,0.2,0.071429,0.031311,'Not Form'
0.232338,0.009615,1,0.05,0.125,0.092648,0.013514,0.003144,'Not Form'
0.234594,0.01,1,0.035714,0.25,0.055858,0.014085,0.001788,'Not Form'
0.25069,0.000507,1,0.010989,0.029412,0.021035,0.018519,0.002467,'Not Form'
0.271085,0.071429,1,0.125,0.5,0.194257,0.025,0.00747,'Not Form'
0.258318,0.035714,1,0.1,0.25,0.175412,0.020833,0.005951,'Not Form'
0.256949,0.027778,1,0.083333,0.25,0.143592,0.020408,0.003401,'Not Form'
0.187184,0.25,1,0.333333,0.5,0.5,0.004785,0.001846,'Not Form'
0.238683,0.001587,1,0.017241,0.071429,0.030008,0.015152,0.001728,'Not Form'
0.233075,0.02381,1,0.045455,0.5,0.06704,0.013699,0.002557,'Not Form'
0.202656,0.045455,1,0.083333,0.5,0.126491,0.007194,0.001945,'Not Form'
0.323515,0.005,1,0.022727,0.2,0.035082,0.045455,0.004315,'Not Form'
0.513898,0.076923,1,0.076923,1,0.108465,0.142857,0.058426,'Not Form'
0.202656,0.003175,1,0.023256,0.111111,0.039133,0.007194,0.001106,'Not Form'
0.193405,0.014286,1,0.055556,0.2,0.09513,0.005682,0.001016,'Not Form'
0.187184,0.002101,1,0.013514,0.142857,0.020688,0.004785,0.001305,'Not Form'
0.271085,0.000861,1,0.007299,0.111111,0.010936,0.025,0.00869,'Not Form'
0.369269,0.005,1,0.034483,0.1,0.063246,0.066667,0.003952,'Not Form'
0.208878,0.002778,1,0.020833,0.111111,0.034493,0.008333,0.001487,'Not Form'
0.261189,0.022222,1,0.076923,0.2,0.137361,0.021739,0.003124,'Not Form'
0.279055,0.001754,1,0.020833,0.052632,0.039825,0.027778,0.002062,'Not Form'
0.378923,0.003268,1,0.029412,0.058824,0.05712,0.071429,0.002839,'Not Form'
0.434294,0.5,1,0.5,1,0.632456,0.1,0.058239,'Not Form'
0.294014,0.125,1,0.125,1,0.175412,0.033333,0.014158,'Not Form'
0.498574,0.001723,2,0.029412,0.074074,0.055706,0.042989,0.001704,'Not Form'
0.360674,0.002083,1,0.014925,0.125,0.023363,0.0625,0.005855,'Not Form'
0.230908,0.1,1,0.1,1,0.14072,0.013158,0.005853,'Not Form'
0.272958,0.001401,1,0.017241,0.058824,0.031212,0.025641,0.001043,'Not Form'
0.25069,0.25,1,0.333333,0.5,0.5,0.018519,0.008684,'Not Form'
0.25973,0.041667,1,0.1,0.333333,0.165521,0.021277,0.004099,'Not Form'
0.352956,0.003268,1,0.029412,0.058824,0.05712,0.058824,0.002493,'Not Form'
0.333808,0.000256,1,0.005714,0.038462,0.00929,0.05,0.00411,'Not Form'
0.45512,0.002222,1,0.022727,0.066667,0.042164,0.111111,0.003447,'Not Form'
0.910239,0.05,1,0.090909,0.5,0.138675,0.333333,0.083791,'Not Form'
0.217147,0.111111,1,0.2,0.333333,0.333333,0.01,0.003424,'Not Form'
0.434294,0.006494,1,0.041667,0.090909,0.07943,0.1,0.005389,'Not Form'
0.318929,0.001374,1,0.014706,0.076923,0.0246,0.043478,0.00301,'Not Form'
0.360674,0.005682,1,0.038462,0.090909,0.072836,0.0625,0.005997,'Not Form'
0.256949,0.001626,1,0.018182,0.066667,0.032393,0.020408,0.00171,'Not Form'
0.352956,0.003472,1,0.030303,0.0625,0.058722,0.058824,0.003075,'Not Form'
0.192775,0.000926,1,0.014706,0.041667,0.02773,0.005587,0.00151,'Not Form'
0.223347,0.016667,1,0.066667,0.166667,0.121268,0.011364,0.001535,'Not Form'
0.245246,0.003268,1,0.029412,0.058824,0.05712,0.016949,0.006373,'Not Form'
0.23783,0.166667,1,0.25,0.5,0.392232,0.014925,0.00534,'Not Form'
0.294014,0.007576,1,0.027778,0.25,0.042544,0.033333,0.003585,'Not Form'
0.239556,0.035714,1,0.066667,0.5,0.1,0.015385,0.004939,'Not Form'
0.300102,0.020408,1,0.076923,0.142857,0.142857,0.035714,0.004807,'Not Form'
0.417032,0.009524,1,0.04,0.2,0.065512,0.090909,0.009736,'Not Form'
0.236177,0.003367,1,0.027027,0.090909,0.048507,0.014493,0.000821,'Not Form'
0.291207,0.005291,1,0.030303,0.142857,0.050702,0.032258,0.002678,'Not Form'
0.434294,0.333333,1,0.333333,1,0.447214,0.1,0.05489,'Not Form'
0.199311,0.007246,1,0.007246,1,0.010248,0.006623,0.010808,'Not Form'
0.225091,0.005917,1,0.04,0.076923,0.076923,0.011765,0.001451,'Not Form'
0.2245,0.022222,1,0.076923,0.2,0.137361,0.011628,0.001789,'Not Form'
0.721348,0.012195,1,0.02381,0.5,0.034452,0.25,0.045142,'Not Form'
0.369269,0.004202,1,0.033333,0.071429,0.064216,0.066667,0.004265,'Not Form'
0.288539,0.066667,1,0.142857,0.333333,0.242536,0.03125,0.008003,'Not Form'
0.360674,0.000668,1,0.011236,0.045455,0.019787,0.0625,0.002508,'Not Form'
0.513898,0.047619,1,0.047619,1,0.067267,0.142857,0.057971,'Not Form'
0.522366,0.001623,2,0.01105,0.285714,0.016058,0.045139,0.006753,'Not Form'
0.345976,0.007194,1,0.007194,1,0.010174,0.055556,0.03431,'Not Form'
0.195161,0.002451,1,0.017241,0.125,0.027395,0.005952,0.002204,'Not Form'
0.369269,0.001136,1,0.010309,0.1,0.015968,0.066667,0.006111,'Not Form'
0.318929,0.006173,1,0.03125,0.166667,0.051131,0.043478,0.005509,'Not Form'
0.193405,0.003663,1,0.030303,0.076923,0.05726,0.005682,0.000693,'Not Form'
0.202953,0.002222,1,0.022727,0.066667,0.042164,0.007246,0.003537,'Not Form'
0.218104,0.045455,1,0.083333,0.5,0.126491,0.010204,0.003672,'Not Form'
0.434294,0.008547,1,0.047619,0.111111,0.089443,0.1,0.006451,'Not Form'
0.222232,0.25,1,0.25,1,0.342997,0.011111,0.005102,'Not Form'
0.234594,0.333333,1,0.333333,1,0.447214,0.014085,0.006865,'Not Form'
0.45512,0.010101,1,0.052632,0.111111,0.099504,0.111111,0.010173,'Not Form'
0.647676,0.002469,2,0.036364,0.074074,0.070078,0.100282,0.003643,'Not Form'
0.328459,0.002024,1,0.022727,0.052632,0.043916,0.047619,0.002177,'Not Form'
0.193405,0.25,1,0.25,1,0.342997,0.005682,0.002508,'Not Form'
0.45512,0.020833,1,0.076923,0.166667,0.141421,0.111111,0.019312,'Not Form'
0.216679,0.0125,1,0.02439,0.5,0.035311,0.009901,0.005561,'Not Form'
0.239556,0.045455,1,0.045455,1,0.064216,0.015385,0.005772,'Not Form'
0.208878,0.166667,1,0.166667,1,0.232495,0.008333,0.003351,'Not Form'
0.211932,0.013889,1,0.047619,0.25,0.076696,0.008929,0.001934,'Not Form'
0.333808,1,1,1,1,1,0.05,0.036679,'Not Form'
0.187184,0.003704,1,0.03125,0.066667,0.060357,0.004785,0.00182,'Not Form'
0.45512,0.007937,1,0.022727,0.333333,0.033586,0.111111,0.010318,'Not Form'
0.276938,0.013889,1,0.0625,0.125,0.117444,0.027027,0.001964,'Not Form'
0.360674,0.00102,1,0.014706,0.05,0.026721,0.0625,0.002731,'Not Form'
0.267546,0.041667,1,0.1,0.333333,0.165521,0.02381,0.00437,'Not Form'
0.244239,0.018519,1,0.05,0.333333,0.077498,0.016667,0.002776,'Not Form'
0.25069,0.0625,1,0.142857,0.25,0.25,0.018519,0.004215,'Not Form'
0.352956,0.125,1,0.2,0.5,0.316228,0.058824,0.019946,'Not Form'
0.199575,0.015152,1,0.041667,0.333333,0.063693,0.006667,0.00704,'Not Form'
0.318929,0.013158,1,0.045455,0.25,0.072836,0.043478,0.004812,'Not Form'
0.225692,0.004808,1,0.030303,0.125,0.051988,0.011905,0.00208,'Not Form'
0.303413,0.0625,1,0.142857,0.25,0.25,0.037037,0.007338,'Not Form'
0.552532,0.000791,2,0.014815,0.090909,0.024157,0.06549,0.007962,'Not Form'
0.621335,0.058824,1,0.058824,1,0.083045,0.2,0.080572,'Not Form'
0.306928,0.047619,1,0.047619,1,0.067267,0.038462,0.015243,'Not Form'
0.236994,0.041667,1,0.076923,0.5,0.116248,0.014706,0.00373,'Not Form'
0.621335,0.002475,1,0.009615,0.25,0.013991,0.2,0.019962,'Not Form'
0.513898,0.02381,1,0.0625,0.333333,0.098773,0.142857,0.028454,'Not Form'
0.269283,0.001366,1,0.013889,0.083333,0.022748,0.02439,0.001509,'Not Form'
0.314658,0.001587,1,0.010417,0.142857,0.015666,0.041667,0.003326,'Not Form'
0.910239,0.00046,1,0.010101,0.03125,0.018818,0.333333,0.00484,'Not Form'
0.271085,0.035714,1,0.1,0.25,0.175412,0.025,0.00687,'Not Form'
0.198533,0.028571,1,0.090909,0.2,0.164399,0.006494,0.001195,'Not Form'
0.389871,0.004762,1,0.021739,0.2,0.033436,0.076923,0.00707,'Not Form'
0.202656,0.083333,1,0.083333,1,0.117444,0.007194,0.002804,'Not Form'
0.222232,0.333333,1,0.333333,1,0.447214,0.011111,0.005421,'Not Form'
0.256949,0.005556,1,0.016129,0.333333,0.023541,0.020408,0.009177,'Not Form'
0.310667,0.033333,1,0.083333,0.333333,0.135457,0.04,0.006866,'Not Form'
0.258318,0.000931,1,0.005435,0.166667,0.007896,0.020833,0.005361,'Not Form'
0.261189,0.000702,1,0.009615,0.0625,0.015639,0.021739,0.002224,'Not Form'
0.721348,0.003344,1,0.028571,0.076923,0.053529,0.25,0.009563,'Not Form'
0.281266,0.028571,1,0.090909,0.2,0.164399,0.028571,0.005473,'Not Form'
0.45512,0.009615,1,0.034483,0.25,0.05376,0.111111,0.011242,'Not Form'
0.875016,0.000711,3,0.023438,0.052632,0.045421,0.103893,0.002993,'Not Form'
0.345976,0.019608,1,0.019608,1,0.027724,0.055556,0.036697,'Not Form'
0.23783,0.037037,1,0.090909,0.333333,0.149071,0.014925,0.003046,'Not Form'
0.216679,0.333333,1,0.333333,1,0.447214,0.009901,0.004687,'Not Form'
0.230908,0.125,1,0.125,1,0.175412,0.013158,0.005879,'Not Form'
0.243257,0.125,1,0.125,1,0.175412,0.016393,0.006741,'Not Form'
0.187184,0.008696,1,0.008696,1,0.012297,0.004785,0.004046,'Not Form'
0.288539,0.000394,1,0.006849,0.05,0.011,0.03125,0.002143,'Not Form'
0.230908,0.05,1,0.090909,0.5,0.138675,0.013158,0.003158,'Not Form'
0.286,0.5,1,0.5,1,0.632456,0.030303,0.020942,'Not Form'
0.281266,0.333333,1,0.333333,1,0.447214,0.028571,0.02249,'Not Form'
0.480898,1,1,1,1,1,0.125,0.097635,'Not Form'
0.256949,0.047619,1,0.047619,1,0.067267,0.020408,0.007804,'Not Form'
0.910239,0.015152,1,0.029412,0.5,0.042776,0.333333,0.052614,'Not Form'
0.318929,0.2,1,0.2,1,0.27735,0.043478,0.018921,'Not Form'
0.245246,0.5,1,0.5,1,0.632456,0.016949,0.009825,'Not Form'
0.244239,0.018519,1,0.071429,0.166667,0.130744,0.016667,0.006678,'Not Form'
0.247338,0.020833,1,0.055556,0.333333,0.086874,0.017544,0.003464,'Not Form'
0.195161,0.05,1,0.05,1,0.070622,0.005952,0.003292,'Not Form'
0.193405,0.004348,1,0.008621,0.5,0.012296,0.005682,0.002733,'Not Form'
0.233827,0.001242,1,0.008264,0.142857,0.012275,0.013889,0.0017,'Not Form'
0.45512,0.003472,1,0.025,0.111111,0.042544,0.111111,0.00605,'Not Form'
0.256949,0.002083,1,0.014925,0.125,0.023363,0.020408,0.00356,'Not Form'
0.40243,0.055556,1,0.125,0.333333,0.210819,0.083333,0.016029,'Not Form'
0.318929,0.003861,1,0.023256,0.142857,0.037556,0.043478,0.002725,'Not Form'
0.216679,0.02381,1,0.045455,0.5,0.06704,0.009901,0.00255,'Not Form'
0.45512,0.03125,1,0.090909,0.25,0.158114,0.111111,0.016928,'Not Form'
0.281266,0.1,1,0.1,1,0.14072,0.028571,0.012221,'Not Form'
0.244239,0.030303,1,0.076923,0.333333,0.124035,0.016667,0.004071,'Not Form'
0.202953,0.008333,1,0.02381,0.333333,0.035256,0.007246,0.001541,'Not Form'
0.261189,0.006579,1,0.038462,0.125,0.068599,0.021739,0.00356,'Not Form'
0.223919,0.003472,1,0.013333,0.25,0.019612,0.011494,0.003836,'Not Form'
0.236177,0.066667,1,0.142857,0.333333,0.242536,0.014493,0.003682,'Not Form'
0.269283,0.00641,1,0.032258,0.166667,0.053,0.02439,0.003616,'Not Form'
0.238683,0.00304,1,0.018868,0.142857,0.029761,0.015152,0.00221,'Not Form'
0.269283,0.2,1,0.2,1,0.27735,0.02439,0.01115,'Not Form'
0.192775,0.090909,1,0.090909,1,0.128037,0.005587,0.002109,'Not Form'
0.243257,0.003333,1,0.015625,0.2,0.023489,0.016393,0.004157,'Not Form'
0.236994,0.002778,1,0.015385,0.166667,0.023453,0.014706,0.001657,'Not Form'
0.314658,0.027778,1,0.083333,0.25,0.143592,0.041667,0.006066,'Not Form'
0.267546,0.083333,1,0.142857,0.5,0.223607,0.02381,0.009445,'Not Form'
0.274908,0.066667,1,0.066667,1,0.094072,0.026316,0.009893,'Not Form'
0.306928,0.013333,1,0.052632,0.2,0.089443,0.038462,0.00404,'Not Form'
0.210751,0.000851,1,0.014085,0.04,0.026565,0.008696,0.00144,'Not Form'
0.310667,0.055556,1,0.1,0.5,0.153393,0.04,0.009178,'Not Form'
0.480898,0.00119,1,0.016393,0.05,0.030401,0.125,0.003702,'Not Form'
0.23783,0.125,1,0.2,0.5,0.316228,0.014925,0.004713,'Not Form'
0.272958,0.1,1,0.1,1,0.14072,0.025641,0.010723,'Not Form'
0.210751,0.000183,1,0.006173,0.021277,0.011299,0.008696,0.003664,'Not Form'
0.233827,0.000784,1,0.007937,0.090909,0.012137,0.013889,0.002254,'Not Form'
0.369269,0.003333,1,0.018182,0.166667,0.028083,0.066667,0.011736,'Not Form'
0.286,0.00155,1,0.017544,0.066667,0.031054,0.030303,0.001341,'Not Form'
0.45512,0.019608,1,0.052632,0.333333,0.081923,0.111111,0.019502,'Not Form'
0.248425,0.000568,1,0.005405,0.1,0.008022,0.017857,0.005294,'Not Form'
0.233827,1,1,1,1,1,0.013889,0.009982,'Not Form'
0.199575,0.008333,1,0.04,0.166667,0.067729,0.006667,0.000802,'Not Form'
0.249543,0.1,1,0.166667,0.5,0.262613,0.018182,0.005351,'Not Form'
0.193405,0.004167,1,0.027027,0.125,0.045549,0.005682,0.00071,'Not Form'
0.323515,0.002058,1,0.022727,0.055556,0.043581,0.045455,0.001316,'Not Form'
0.352956,0.004132,1,0.03125,0.090909,0.057496,0.058824,0.003275,'Not Form'
0.236994,0.005882,1,0.038462,0.1,0.071703,0.014706,0.001228,'Not Form'
0.216217,0.045455,1,0.045455,1,0.064216,0.009804,0.003587,'Not Form'
0.286,0.03125,1,0.090909,0.25,0.158114,0.030303,0.004833,'Not Form'
0.328459,0.008621,1,0.03125,0.25,0.048309,0.047619,0.00452,'Not Form'
0.261189,0.02381,1,0.083333,0.166667,0.153393,0.021739,0.002406,'Not Form'
0.256949,1,1,1,1,1,0.020408,0.014755,'Not Form'
0.286,0.03125,1,0.090909,0.25,0.158114,0.030303,0.004163,'Not Form'
0.243257,0.008333,1,0.045455,0.125,0.083189,0.016393,0.001365,'Not Form'
0.233827,0.001458,1,0.009615,0.142857,0.014394,0.013889,0.004937,'Not Form'
0.333808,0.142857,1,0.142857,1,0.2,0.05,0.022422,'Not Form'
0.496877,0.020202,2,0.111111,0.222222,0.199007,0.037135,0.004443,'Not Form'
0.195161,0.002941,1,0.027778,0.058824,0.053877,0.005952,0.000855,'Not Form'
0.434294,0.009259,1,0.018182,0.5,0.026171,0.1,0.026695,'Not Form'
0.296974,0.066667,1,0.142857,0.333333,0.242536,0.034483,0.009142,'Not Form'
0.281266,0.000801,1,0.013333,0.041667,0.024693,0.028571,0.002418,'Not Form'
0.192775,0.004545,1,0.033333,0.090909,0.061958,0.005587,0.002563,'Not Form'
0.40243,0.25,1,0.25,1,0.342997,0.083333,0.038623,'Not Form'
0.187184,0.333333,1,0.333333,1,0.447214,0.004785,0.00219,'Not Form'
0.434294,0.0625,1,0.111111,0.5,0.171499,0.1,0.024561,'Not Form'
0.195161,0.013889,1,0.058824,0.166667,0.105409,0.005952,0.000985,'Not Form'
0.230908,0.00431,1,0.008547,0.5,0.01219,0.013158,0.004362,'Not Form'
0.25973,0.029412,1,0.055556,0.5,0.082619,0.021277,0.015158,'Not Form'
0.291207,0.05,1,0.125,0.25,0.220863,0.032258,0.006498,'Not Form'
0.389871,0.028571,1,0.090909,0.2,0.164399,0.076923,0.0121,'Not Form'
0.222232,0.018182,1,0.066667,0.2,0.117041,0.011111,0.001408,'Not Form'
0.417032,0.003759,1,0.022727,0.142857,0.0366,0.090909,0.010177,'Not Form'
0.721348,0.5,1,0.5,1,0.632456,0.25,0.141948,'Not Form'
0.218593,0.037037,1,0.090909,0.333333,0.149071,0.010309,0.00187,'Not Form'
0.233827,0.03125,1,0.090909,0.25,0.158114,0.013889,0.002348,'Not Form'
0.345976,0.003268,1,0.029412,0.058824,0.05712,0.055556,0.002436,'Not Form'
0.206433,0.002564,1,0.02381,0.076923,0.043254,0.007874,0.001121,'Not Form'
0.218593,0.004902,1,0.035714,0.083333,0.067963,0.010309,0.001451,'Not Form'
0.318929,0.018182,1,0.066667,0.2,0.117041,0.043478,0.0054,'Not Form'
0.328459,0.00105,1,0.012346,0.071429,0.02037,0.047619,0.002381,'Not Form'
0.222232,0.015152,1,0.0625,0.166667,0.112867,0.011111,0.001982,'Not Form'
0.558111,0.013889,1,0.027027,0.5,0.039223,0.166667,0.037883,'Not Form'
0.40243,1,1,1,1,1,0.083333,0.06509,'Not Form'
0.225692,0.015625,1,0.066667,0.125,0.125,0.011905,0.001595,'Not Form'
0.369269,0.016129,1,0.03125,0.5,0.045525,0.066667,0.012331,'Not Form'
0.245246,0.017857,1,0.071429,0.142857,0.133038,0.016949,0.002296,'Not Form'
0.328459,0.002273,1,0.02,0.090909,0.03409,0.047619,0.00404,'Not Form'
0.281266,0.001754,1,0.020833,0.052632,0.039825,0.028571,0.002286,'Not Form'
0.216217,0.004854,1,0.009615,0.5,0.013728,0.009804,0.002027,'Not Form'
0.247338,0.006494,1,0.041667,0.090909,0.07943,0.017544,0.001627,'Not Form'
0.909007,0.001806,3,0.018868,0.272727,0.028023,0.112736,0.008711,'Not Form'
0.254335,0.007353,1,0.014493,0.5,0.020788,0.019608,0.009167,'Not Form'
0.25973,0.001111,1,0.009259,0.111111,0.014085,0.021277,0.004927,'Not Form'
0.310667,0.017857,1,0.071429,0.142857,0.133038,0.04,0.00434,'Not Form'
0.243257,0.013889,1,0.047619,0.25,0.076696,0.016393,0.002489,'Not Form'
0.218593,0.011765,1,0.047619,0.2,0.079809,0.010309,0.001714,'Not Form'
0.323515,0.008621,1,0.03125,0.25,0.048309,0.045455,0.005236,'Not Form'
0.192775,0.022222,1,0.058824,0.333333,0.09245,0.005587,0.001088,'Not Form'
0.345976,0.005682,1,0.038462,0.090909,0.072836,0.055556,0.003118,'Not Form'
0.210367,0.000329,1,0.009091,0.020408,0.017896,0.008621,0.001933,'Not Form'
0.192775,0.00813,1,0.023256,0.333333,0.034401,0.005587,0.000938,'Not Form'
0.44621,0.003584,2,0.042553,0.111111,0.078903,0.022722,0.001071,'Not Form'
0.213578,0.004785,1,0.034483,0.090909,0.064416,0.009259,0.002287,'Not Form'
0.192775,0.047619,1,0.111111,0.333333,0.185695,0.005587,0.002069,'Not Form'
0.303413,0.000958,1,0.015625,0.034483,0.030592,0.037037,0.001935,'Not Form'
0.215762,0.000735,1,0.01,0.0625,0.016351,0.009709,0.002134,'Not Form'
0.318929,0.055556,1,0.1,0.5,0.153393,0.043478,0.009643,'Not Form'
0.378923,0.333333,1,0.333333,1,0.447214,0.071429,0.035511,'Not Form'
0.199575,0.05,1,0.090909,0.5,0.138675,0.006667,0.001743,'Not Form'
0.378923,0.015152,1,0.0625,0.166667,0.112867,0.071429,0.008063,'Not Form'
0.310667,0.003472,1,0.018868,0.166667,0.029235,0.04,0.005861,'Not Form'
0.389871,0.000898,1,0.013699,0.047619,0.024807,0.076923,0.001882,'Not Form'
0.210367,0.055556,1,0.055556,1,0.078446,0.008621,0.003327,'Not Form'
0.222232,0.045455,1,0.045455,1,0.064216,0.011111,0.006901,'Not Form'
0.369269,0.004464,1,0.034483,0.071429,0.066519,0.066667,0.003605,'Not Form'
0.264257,0.006993,1,0.043478,0.090909,0.083045,0.022727,0.003797,'Not Form'
0.205769,0.004902,1,0.014286,0.333333,0.020777,0.007752,0.0034,'Not Form'
0.281266,0.009804,1,0.045455,0.166667,0.078446,0.028571,0.002468,'Not Form'
0.513898,0.041667,1,0.076923,0.5,0.116248,0.142857,0.030487,'Not Form'
0.254335,0.027778,1,0.083333,0.25,0.143592,0.019608,0.003552,'Not Form'
0.314658,0.001302,1,0.015873,0.0625,0.027951,0.041667,0.002363,'Not Form'
0.345976,0.020833,1,0.076923,0.166667,0.141421,0.055556,0.006071,'Not Form'
0.40243,0.000341,1,0.007752,0.034483,0.013458,0.083333,0.004696,'Not Form'
0.262697,0.005208,1,0.019608,0.25,0.029361,0.022222,0.00251,'Not Form'
0.286,0.055556,1,0.125,0.333333,0.210819,0.030303,0.006832,'Not Form'
0.187184,0.125,1,0.2,0.5,0.316228,0.004785,0.001423,'Not Form'
0.360674,0.009615,1,0.034483,0.25,0.05376,0.0625,0.007185,'Not Form'
0.296974,0.02381,1,0.0625,0.333333,0.098773,0.034483,0.005902,'Not Form'
0.251871,0.018519,1,0.05,0.333333,0.077498,0.018868,0.005134,'Not Form'
0.721348,0.01,1,0.041667,0.2,0.068599,0.25,0.03126,'Not Form'
0.210751,0.166667,1,0.25,0.5,0.392232,0.008696,0.00326,'Not Form'
0.230908,0.017857,1,0.058824,0.25,0.097129,0.013158,0.001803,'Not Form'
0.198533,0.333333,1,0.333333,1,0.447214,0.006494,0.003399,'Not Form'
0.318929,0.009804,1,0.027778,0.333333,0.041434,0.043478,0.005777,'Not Form'
0.272958,0.001263,1,0.017544,0.045455,0.03352,0.025641,0.002446,'Not Form'
0.271085,0.003704,1,0.02,0.166667,0.031151,0.025,0.007074,'Not Form'
0.281266,0.02381,1,0.0625,0.333333,0.098773,0.028571,0.004378,'Not Form'
0.558111,0.045455,1,0.083333,0.5,0.126491,0.166667,0.031081,'Not Form'
0.417032,0.008333,1,0.047619,0.1,0.090536,0.090909,0.005538,'Not Form'
0.271085,1,1,1,1,1,0.025,0.018914,'Not Form'
0.210367,0.058824,1,0.058824,1,0.083045,0.008621,0.005322,'Not Form'
0.205769,0.034483,1,0.034483,1,0.048737,0.007752,0.004445,'Not Form'
0.198533,0.035714,1,0.1,0.25,0.175412,0.006494,0.001463,'Not Form'
0.223347,0.017857,1,0.071429,0.142857,0.133038,0.011364,0.001728,'Not Form'
0.389871,0.012821,1,0.055556,0.166667,0.098773,0.076923,0.006608,'Not Form'
0.208878,0.125,1,0.125,1,0.175412,0.008333,0.003242,'Not Form'
0.213578,0.005952,1,0.035714,0.125,0.062932,0.009259,0.002616,'Not Form'
0.910239,0.019608,1,0.052632,0.333333,0.081923,0.333333,0.07102,'Not Form'
0.271085,0.333333,1,0.333333,1,0.447214,0.025,0.012705,'Not Form'
0.378923,0.090909,1,0.090909,1,0.128037,0.071429,0.030525,'Not Form'
0.202953,0.5,1,0.5,1,0.632456,0.007246,0.003771,'Not Form'
0.210751,0.001709,1,0.013699,0.111111,0.021552,0.008696,0.002044,'Not Form'
0.417032,0.005952,1,0.04,0.083333,0.076696,0.090909,0.005667,'Not Form'
0.294014,0.004348,1,0.03125,0.1,0.056388,0.033333,0.004149,'Not Form'
0.345976,0.007353,1,0.041667,0.125,0.075271,0.055556,0.00502,'Not Form'
0.187184,0.25,1,0.25,1,0.342997,0.004785,0.003281,'Not Form'
0.254335,0.013158,1,0.013158,1,0.018606,0.019608,0.026347,'Not Form'
0.2245,0.003472,1,0.025,0.111111,0.042544,0.011628,0.00104,'Not Form'
0.205769,0.071429,1,0.071429,1,0.100759,0.007752,0.004744,'Not Form'
0.243257,0.125,1,0.2,0.5,0.316228,0.016393,0.005253,'Not Form'
0.202656,0.00463,1,0.034483,0.083333,0.065372,0.007194,0.001859,'Not Form'
0.228862,0.006579,1,0.038462,0.125,0.068599,0.012658,0.003544,'Not Form'
0.254335,0.009524,1,0.047619,0.142857,0.085436,0.019608,0.001919,'Not Form'
0.233075,0.033333,1,0.0625,0.5,0.093454,0.013699,0.004151,'Not Form'
0.272958,0.016667,1,0.045455,0.333333,0.069928,0.025641,0.005213,'Not Form'
0.267546,0.166667,1,0.25,0.5,0.392232,0.02381,0.007737,'Not Form'
0.25973,0.009259,1,0.026316,0.333333,0.039148,0.021277,0.00568,'Not Form'
0.425851,0.003247,2,0.021505,0.285714,0.03204,0.019285,0.003593,'Not Form'
